,emotion_label,source,actors,emotion2,emotion3,emotion4,emotion5
1640,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1641,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1642,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1643,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1644,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1645,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1646,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1647,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1648,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1649,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1650,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1651,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1652,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1653,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1654,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1655,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1656,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1657,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1658,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1659,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1660,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1661,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1662,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1663,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1664,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1665,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1666,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1667,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1668,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1669,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1670,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1671,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1672,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1673,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1674,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1675,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1676,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1677,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1678,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1679,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1680,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1681,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1682,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1683,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1684,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1685,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1686,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1687,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1688,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1689,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1690,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1691,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1692,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1693,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1694,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1695,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1696,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1697,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1698,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1699,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1700,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1701,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1702,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1703,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1704,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1705,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1706,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1707,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1708,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1709,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1710,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1711,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1712,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1713,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1714,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1715,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1716,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1717,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1718,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1719,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1720,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1721,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1722,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1723,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1724,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1725,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1726,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1727,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1728,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1729,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1730,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1731,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1732,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1733,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1734,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1735,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1736,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1737,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1738,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1739,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1740,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1741,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1742,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1743,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1744,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1745,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1746,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1747,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1748,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1749,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1750,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1751,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1752,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1753,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1754,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1755,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1756,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1757,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1758,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1759,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1760,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1761,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1762,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1763,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1764,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1765,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1766,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1767,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1768,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1769,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1770,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1771,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1772,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1773,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1774,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1775,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1776,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1777,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1778,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1779,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1780,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1781,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1782,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1783,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1784,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1785,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1786,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1787,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1788,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1789,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1790,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1791,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1792,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1793,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1794,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1795,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1796,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1797,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1798,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1799,disgust_female,TESS,female,negative_female,negative_female,negative,negative
1800,fear_female,TESS,female,negative_female,fear_female,fear,negative
1801,fear_female,TESS,female,negative_female,fear_female,fear,negative
1802,fear_female,TESS,female,negative_female,fear_female,fear,negative
1803,fear_female,TESS,female,negative_female,fear_female,fear,negative
1804,fear_female,TESS,female,negative_female,fear_female,fear,negative
1805,fear_female,TESS,female,negative_female,fear_female,fear,negative
1806,fear_female,TESS,female,negative_female,fear_female,fear,negative
1807,fear_female,TESS,female,negative_female,fear_female,fear,negative
1808,fear_female,TESS,female,negative_female,fear_female,fear,negative
1809,fear_female,TESS,female,negative_female,fear_female,fear,negative
1810,fear_female,TESS,female,negative_female,fear_female,fear,negative
1811,fear_female,TESS,female,negative_female,fear_female,fear,negative
1812,fear_female,TESS,female,negative_female,fear_female,fear,negative
1813,fear_female,TESS,female,negative_female,fear_female,fear,negative
1814,fear_female,TESS,female,negative_female,fear_female,fear,negative
1815,fear_female,TESS,female,negative_female,fear_female,fear,negative
1816,fear_female,TESS,female,negative_female,fear_female,fear,negative
1817,fear_female,TESS,female,negative_female,fear_female,fear,negative
1818,fear_female,TESS,female,negative_female,fear_female,fear,negative
1819,fear_female,TESS,female,negative_female,fear_female,fear,negative
1820,fear_female,TESS,female,negative_female,fear_female,fear,negative
1821,fear_female,TESS,female,negative_female,fear_female,fear,negative
1822,fear_female,TESS,female,negative_female,fear_female,fear,negative
1823,fear_female,TESS,female,negative_female,fear_female,fear,negative
1824,fear_female,TESS,female,negative_female,fear_female,fear,negative
1825,fear_female,TESS,female,negative_female,fear_female,fear,negative
1826,fear_female,TESS,female,negative_female,fear_female,fear,negative
1827,fear_female,TESS,female,negative_female,fear_female,fear,negative
1828,fear_female,TESS,female,negative_female,fear_female,fear,negative
1829,fear_female,TESS,female,negative_female,fear_female,fear,negative
1830,fear_female,TESS,female,negative_female,fear_female,fear,negative
1831,fear_female,TESS,female,negative_female,fear_female,fear,negative
1832,fear_female,TESS,female,negative_female,fear_female,fear,negative
1833,fear_female,TESS,female,negative_female,fear_female,fear,negative
1834,fear_female,TESS,female,negative_female,fear_female,fear,negative
1835,fear_female,TESS,female,negative_female,fear_female,fear,negative
1836,fear_female,TESS,female,negative_female,fear_female,fear,negative
1837,fear_female,TESS,female,negative_female,fear_female,fear,negative
1838,fear_female,TESS,female,negative_female,fear_female,fear,negative
1839,fear_female,TESS,female,negative_female,fear_female,fear,negative
1840,fear_female,TESS,female,negative_female,fear_female,fear,negative
1841,fear_female,TESS,female,negative_female,fear_female,fear,negative
1842,fear_female,TESS,female,negative_female,fear_female,fear,negative
1843,fear_female,TESS,female,negative_female,fear_female,fear,negative
1844,fear_female,TESS,female,negative_female,fear_female,fear,negative
1845,fear_female,TESS,female,negative_female,fear_female,fear,negative
1846,fear_female,TESS,female,negative_female,fear_female,fear,negative
1847,fear_female,TESS,female,negative_female,fear_female,fear,negative
1848,fear_female,TESS,female,negative_female,fear_female,fear,negative
1849,fear_female,TESS,female,negative_female,fear_female,fear,negative
1850,fear_female,TESS,female,negative_female,fear_female,fear,negative
1851,fear_female,TESS,female,negative_female,fear_female,fear,negative
1852,fear_female,TESS,female,negative_female,fear_female,fear,negative
1853,fear_female,TESS,female,negative_female,fear_female,fear,negative
1854,fear_female,TESS,female,negative_female,fear_female,fear,negative
1855,fear_female,TESS,female,negative_female,fear_female,fear,negative
1856,fear_female,TESS,female,negative_female,fear_female,fear,negative
1857,fear_female,TESS,female,negative_female,fear_female,fear,negative
1858,fear_female,TESS,female,negative_female,fear_female,fear,negative
1859,fear_female,TESS,female,negative_female,fear_female,fear,negative
1860,fear_female,TESS,female,negative_female,fear_female,fear,negative
1861,fear_female,TESS,female,negative_female,fear_female,fear,negative
1862,fear_female,TESS,female,negative_female,fear_female,fear,negative
1863,fear_female,TESS,female,negative_female,fear_female,fear,negative
1864,fear_female,TESS,female,negative_female,fear_female,fear,negative
1865,fear_female,TESS,female,negative_female,fear_female,fear,negative
1866,fear_female,TESS,female,negative_female,fear_female,fear,negative
1867,fear_female,TESS,female,negative_female,fear_female,fear,negative
1868,fear_female,TESS,female,negative_female,fear_female,fear,negative
1869,fear_female,TESS,female,negative_female,fear_female,fear,negative
1870,fear_female,TESS,female,negative_female,fear_female,fear,negative
1871,fear_female,TESS,female,negative_female,fear_female,fear,negative
1872,fear_female,TESS,female,negative_female,fear_female,fear,negative
1873,fear_female,TESS,female,negative_female,fear_female,fear,negative
1874,fear_female,TESS,female,negative_female,fear_female,fear,negative
1875,fear_female,TESS,female,negative_female,fear_female,fear,negative
1876,fear_female,TESS,female,negative_female,fear_female,fear,negative
1877,fear_female,TESS,female,negative_female,fear_female,fear,negative
1878,fear_female,TESS,female,negative_female,fear_female,fear,negative
1879,fear_female,TESS,female,negative_female,fear_female,fear,negative
1880,fear_female,TESS,female,negative_female,fear_female,fear,negative
1881,fear_female,TESS,female,negative_female,fear_female,fear,negative
1882,fear_female,TESS,female,negative_female,fear_female,fear,negative
1883,fear_female,TESS,female,negative_female,fear_female,fear,negative
1884,fear_female,TESS,female,negative_female,fear_female,fear,negative
1885,fear_female,TESS,female,negative_female,fear_female,fear,negative
1886,fear_female,TESS,female,negative_female,fear_female,fear,negative
1887,fear_female,TESS,female,negative_female,fear_female,fear,negative
1888,fear_female,TESS,female,negative_female,fear_female,fear,negative
1889,fear_female,TESS,female,negative_female,fear_female,fear,negative
1890,fear_female,TESS,female,negative_female,fear_female,fear,negative
1891,fear_female,TESS,female,negative_female,fear_female,fear,negative
1892,fear_female,TESS,female,negative_female,fear_female,fear,negative
1893,fear_female,TESS,female,negative_female,fear_female,fear,negative
1894,fear_female,TESS,female,negative_female,fear_female,fear,negative
1895,fear_female,TESS,female,negative_female,fear_female,fear,negative
1896,fear_female,TESS,female,negative_female,fear_female,fear,negative
1897,fear_female,TESS,female,negative_female,fear_female,fear,negative
1898,fear_female,TESS,female,negative_female,fear_female,fear,negative
1899,fear_female,TESS,female,negative_female,fear_female,fear,negative
1900,fear_female,TESS,female,negative_female,fear_female,fear,negative
1901,fear_female,TESS,female,negative_female,fear_female,fear,negative
1902,fear_female,TESS,female,negative_female,fear_female,fear,negative
1903,fear_female,TESS,female,negative_female,fear_female,fear,negative
1904,fear_female,TESS,female,negative_female,fear_female,fear,negative
1905,fear_female,TESS,female,negative_female,fear_female,fear,negative
1906,fear_female,TESS,female,negative_female,fear_female,fear,negative
1907,fear_female,TESS,female,negative_female,fear_female,fear,negative
1908,fear_female,TESS,female,negative_female,fear_female,fear,negative
1909,fear_female,TESS,female,negative_female,fear_female,fear,negative
1910,fear_female,TESS,female,negative_female,fear_female,fear,negative
1911,fear_female,TESS,female,negative_female,fear_female,fear,negative
1912,fear_female,TESS,female,negative_female,fear_female,fear,negative
1913,fear_female,TESS,female,negative_female,fear_female,fear,negative
1914,fear_female,TESS,female,negative_female,fear_female,fear,negative
1915,fear_female,TESS,female,negative_female,fear_female,fear,negative
1916,fear_female,TESS,female,negative_female,fear_female,fear,negative
1917,fear_female,TESS,female,negative_female,fear_female,fear,negative
1918,fear_female,TESS,female,negative_female,fear_female,fear,negative
1919,fear_female,TESS,female,negative_female,fear_female,fear,negative
1920,fear_female,TESS,female,negative_female,fear_female,fear,negative
1921,fear_female,TESS,female,negative_female,fear_female,fear,negative
1922,fear_female,TESS,female,negative_female,fear_female,fear,negative
1923,fear_female,TESS,female,negative_female,fear_female,fear,negative
1924,fear_female,TESS,female,negative_female,fear_female,fear,negative
1925,fear_female,TESS,female,negative_female,fear_female,fear,negative
1926,fear_female,TESS,female,negative_female,fear_female,fear,negative
1927,fear_female,TESS,female,negative_female,fear_female,fear,negative
1928,fear_female,TESS,female,negative_female,fear_female,fear,negative
1929,fear_female,TESS,female,negative_female,fear_female,fear,negative
1930,fear_female,TESS,female,negative_female,fear_female,fear,negative
1931,fear_female,TESS,female,negative_female,fear_female,fear,negative
1932,fear_female,TESS,female,negative_female,fear_female,fear,negative
1933,fear_female,TESS,female,negative_female,fear_female,fear,negative
1934,fear_female,TESS,female,negative_female,fear_female,fear,negative
1935,fear_female,TESS,female,negative_female,fear_female,fear,negative
1936,fear_female,TESS,female,negative_female,fear_female,fear,negative
1937,fear_female,TESS,female,negative_female,fear_female,fear,negative
1938,fear_female,TESS,female,negative_female,fear_female,fear,negative
1939,fear_female,TESS,female,negative_female,fear_female,fear,negative
1940,fear_female,TESS,female,negative_female,fear_female,fear,negative
1941,fear_female,TESS,female,negative_female,fear_female,fear,negative
1942,fear_female,TESS,female,negative_female,fear_female,fear,negative
1943,fear_female,TESS,female,negative_female,fear_female,fear,negative
1944,fear_female,TESS,female,negative_female,fear_female,fear,negative
1945,fear_female,TESS,female,negative_female,fear_female,fear,negative
1946,fear_female,TESS,female,negative_female,fear_female,fear,negative
1947,fear_female,TESS,female,negative_female,fear_female,fear,negative
1948,fear_female,TESS,female,negative_female,fear_female,fear,negative
1949,fear_female,TESS,female,negative_female,fear_female,fear,negative
1950,fear_female,TESS,female,negative_female,fear_female,fear,negative
1951,fear_female,TESS,female,negative_female,fear_female,fear,negative
1952,fear_female,TESS,female,negative_female,fear_female,fear,negative
1953,fear_female,TESS,female,negative_female,fear_female,fear,negative
1954,fear_female,TESS,female,negative_female,fear_female,fear,negative
1955,fear_female,TESS,female,negative_female,fear_female,fear,negative
1956,fear_female,TESS,female,negative_female,fear_female,fear,negative
1957,fear_female,TESS,female,negative_female,fear_female,fear,negative
1958,fear_female,TESS,female,negative_female,fear_female,fear,negative
1959,fear_female,TESS,female,negative_female,fear_female,fear,negative
1960,fear_female,TESS,female,negative_female,fear_female,fear,negative
1961,fear_female,TESS,female,negative_female,fear_female,fear,negative
1962,fear_female,TESS,female,negative_female,fear_female,fear,negative
1963,fear_female,TESS,female,negative_female,fear_female,fear,negative
1964,fear_female,TESS,female,negative_female,fear_female,fear,negative
1965,fear_female,TESS,female,negative_female,fear_female,fear,negative
1966,fear_female,TESS,female,negative_female,fear_female,fear,negative
1967,fear_female,TESS,female,negative_female,fear_female,fear,negative
1968,fear_female,TESS,female,negative_female,fear_female,fear,negative
1969,fear_female,TESS,female,negative_female,fear_female,fear,negative
1970,fear_female,TESS,female,negative_female,fear_female,fear,negative
1971,fear_female,TESS,female,negative_female,fear_female,fear,negative
1972,fear_female,TESS,female,negative_female,fear_female,fear,negative
1973,fear_female,TESS,female,negative_female,fear_female,fear,negative
1974,fear_female,TESS,female,negative_female,fear_female,fear,negative
1975,fear_female,TESS,female,negative_female,fear_female,fear,negative
1976,fear_female,TESS,female,negative_female,fear_female,fear,negative
1977,fear_female,TESS,female,negative_female,fear_female,fear,negative
1978,fear_female,TESS,female,negative_female,fear_female,fear,negative
1979,fear_female,TESS,female,negative_female,fear_female,fear,negative
1980,fear_female,TESS,female,negative_female,fear_female,fear,negative
1981,fear_female,TESS,female,negative_female,fear_female,fear,negative
1982,fear_female,TESS,female,negative_female,fear_female,fear,negative
1983,fear_female,TESS,female,negative_female,fear_female,fear,negative
1984,fear_female,TESS,female,negative_female,fear_female,fear,negative
1985,fear_female,TESS,female,negative_female,fear_female,fear,negative
1986,fear_female,TESS,female,negative_female,fear_female,fear,negative
1987,fear_female,TESS,female,negative_female,fear_female,fear,negative
1988,fear_female,TESS,female,negative_female,fear_female,fear,negative
1989,fear_female,TESS,female,negative_female,fear_female,fear,negative
1990,fear_female,TESS,female,negative_female,fear_female,fear,negative
1991,fear_female,TESS,female,negative_female,fear_female,fear,negative
1992,fear_female,TESS,female,negative_female,fear_female,fear,negative
1993,fear_female,TESS,female,negative_female,fear_female,fear,negative
1994,fear_female,TESS,female,negative_female,fear_female,fear,negative
1995,fear_female,TESS,female,negative_female,fear_female,fear,negative
1996,fear_female,TESS,female,negative_female,fear_female,fear,negative
1997,fear_female,TESS,female,negative_female,fear_female,fear,negative
1998,fear_female,TESS,female,negative_female,fear_female,fear,negative
1999,fear_female,TESS,female,negative_female,fear_female,fear,negative
2000,happy_female,TESS,female,positive_female,positive_female,positive,positive
2001,happy_female,TESS,female,positive_female,positive_female,positive,positive
2002,happy_female,TESS,female,positive_female,positive_female,positive,positive
2003,happy_female,TESS,female,positive_female,positive_female,positive,positive
2004,happy_female,TESS,female,positive_female,positive_female,positive,positive
2005,happy_female,TESS,female,positive_female,positive_female,positive,positive
2006,happy_female,TESS,female,positive_female,positive_female,positive,positive
2007,happy_female,TESS,female,positive_female,positive_female,positive,positive
2008,happy_female,TESS,female,positive_female,positive_female,positive,positive
2009,happy_female,TESS,female,positive_female,positive_female,positive,positive
2010,happy_female,TESS,female,positive_female,positive_female,positive,positive
2011,happy_female,TESS,female,positive_female,positive_female,positive,positive
2012,happy_female,TESS,female,positive_female,positive_female,positive,positive
2013,happy_female,TESS,female,positive_female,positive_female,positive,positive
2014,happy_female,TESS,female,positive_female,positive_female,positive,positive
2015,happy_female,TESS,female,positive_female,positive_female,positive,positive
2016,happy_female,TESS,female,positive_female,positive_female,positive,positive
2017,happy_female,TESS,female,positive_female,positive_female,positive,positive
2018,happy_female,TESS,female,positive_female,positive_female,positive,positive
2019,happy_female,TESS,female,positive_female,positive_female,positive,positive
2020,happy_female,TESS,female,positive_female,positive_female,positive,positive
2021,happy_female,TESS,female,positive_female,positive_female,positive,positive
2022,happy_female,TESS,female,positive_female,positive_female,positive,positive
2023,happy_female,TESS,female,positive_female,positive_female,positive,positive
2024,happy_female,TESS,female,positive_female,positive_female,positive,positive
2025,happy_female,TESS,female,positive_female,positive_female,positive,positive
2026,happy_female,TESS,female,positive_female,positive_female,positive,positive
2027,happy_female,TESS,female,positive_female,positive_female,positive,positive
2028,happy_female,TESS,female,positive_female,positive_female,positive,positive
2029,happy_female,TESS,female,positive_female,positive_female,positive,positive
2030,happy_female,TESS,female,positive_female,positive_female,positive,positive
2031,happy_female,TESS,female,positive_female,positive_female,positive,positive
2032,happy_female,TESS,female,positive_female,positive_female,positive,positive
2033,happy_female,TESS,female,positive_female,positive_female,positive,positive
2034,happy_female,TESS,female,positive_female,positive_female,positive,positive
2035,happy_female,TESS,female,positive_female,positive_female,positive,positive
2036,happy_female,TESS,female,positive_female,positive_female,positive,positive
2037,happy_female,TESS,female,positive_female,positive_female,positive,positive
2038,happy_female,TESS,female,positive_female,positive_female,positive,positive
2039,happy_female,TESS,female,positive_female,positive_female,positive,positive
2040,happy_female,TESS,female,positive_female,positive_female,positive,positive
2041,happy_female,TESS,female,positive_female,positive_female,positive,positive
2042,happy_female,TESS,female,positive_female,positive_female,positive,positive
2043,happy_female,TESS,female,positive_female,positive_female,positive,positive
2044,happy_female,TESS,female,positive_female,positive_female,positive,positive
2045,happy_female,TESS,female,positive_female,positive_female,positive,positive
2046,happy_female,TESS,female,positive_female,positive_female,positive,positive
2047,happy_female,TESS,female,positive_female,positive_female,positive,positive
2048,happy_female,TESS,female,positive_female,positive_female,positive,positive
2049,happy_female,TESS,female,positive_female,positive_female,positive,positive
2050,happy_female,TESS,female,positive_female,positive_female,positive,positive
2051,happy_female,TESS,female,positive_female,positive_female,positive,positive
2052,happy_female,TESS,female,positive_female,positive_female,positive,positive
2053,happy_female,TESS,female,positive_female,positive_female,positive,positive
2054,happy_female,TESS,female,positive_female,positive_female,positive,positive
2055,happy_female,TESS,female,positive_female,positive_female,positive,positive
2056,happy_female,TESS,female,positive_female,positive_female,positive,positive
2057,happy_female,TESS,female,positive_female,positive_female,positive,positive
2058,happy_female,TESS,female,positive_female,positive_female,positive,positive
2059,happy_female,TESS,female,positive_female,positive_female,positive,positive
2060,happy_female,TESS,female,positive_female,positive_female,positive,positive
2061,happy_female,TESS,female,positive_female,positive_female,positive,positive
2062,happy_female,TESS,female,positive_female,positive_female,positive,positive
2063,happy_female,TESS,female,positive_female,positive_female,positive,positive
2064,happy_female,TESS,female,positive_female,positive_female,positive,positive
2065,happy_female,TESS,female,positive_female,positive_female,positive,positive
2066,happy_female,TESS,female,positive_female,positive_female,positive,positive
2067,happy_female,TESS,female,positive_female,positive_female,positive,positive
2068,happy_female,TESS,female,positive_female,positive_female,positive,positive
2069,happy_female,TESS,female,positive_female,positive_female,positive,positive
2070,happy_female,TESS,female,positive_female,positive_female,positive,positive
2071,happy_female,TESS,female,positive_female,positive_female,positive,positive
2072,happy_female,TESS,female,positive_female,positive_female,positive,positive
2073,happy_female,TESS,female,positive_female,positive_female,positive,positive
2074,happy_female,TESS,female,positive_female,positive_female,positive,positive
2075,happy_female,TESS,female,positive_female,positive_female,positive,positive
2076,happy_female,TESS,female,positive_female,positive_female,positive,positive
2077,happy_female,TESS,female,positive_female,positive_female,positive,positive
2078,happy_female,TESS,female,positive_female,positive_female,positive,positive
2079,happy_female,TESS,female,positive_female,positive_female,positive,positive
2080,happy_female,TESS,female,positive_female,positive_female,positive,positive
2081,happy_female,TESS,female,positive_female,positive_female,positive,positive
2082,happy_female,TESS,female,positive_female,positive_female,positive,positive
2083,happy_female,TESS,female,positive_female,positive_female,positive,positive
2084,happy_female,TESS,female,positive_female,positive_female,positive,positive
2085,happy_female,TESS,female,positive_female,positive_female,positive,positive
2086,happy_female,TESS,female,positive_female,positive_female,positive,positive
2087,happy_female,TESS,female,positive_female,positive_female,positive,positive
2088,happy_female,TESS,female,positive_female,positive_female,positive,positive
2089,happy_female,TESS,female,positive_female,positive_female,positive,positive
2090,happy_female,TESS,female,positive_female,positive_female,positive,positive
2091,happy_female,TESS,female,positive_female,positive_female,positive,positive
2092,happy_female,TESS,female,positive_female,positive_female,positive,positive
2093,happy_female,TESS,female,positive_female,positive_female,positive,positive
2094,happy_female,TESS,female,positive_female,positive_female,positive,positive
2095,happy_female,TESS,female,positive_female,positive_female,positive,positive
2096,happy_female,TESS,female,positive_female,positive_female,positive,positive
2097,happy_female,TESS,female,positive_female,positive_female,positive,positive
2098,happy_female,TESS,female,positive_female,positive_female,positive,positive
2099,happy_female,TESS,female,positive_female,positive_female,positive,positive
